ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,team_must_be_cross_functional,The team must possess skills in all required categories,False,min,Skill,category,2,1.0
C1,feature_must_have_acceptance_criteria,No user story can be started without defined acceptance criteria,False,min,UserStory,acceptance_criteria,2,1.0
C2,sprint_must_have_goal,Every sprint must have a defined and clear goal,False,min,SprintGoal,objective_description,2,1.0
C3,task_cannot_be_unassigned,All tasks in the sprint backlog must be assigned to a worker,False,min,Task,status,0,1.0
C4,po_must_be_available,The Product Owner must have high availability during the sprint,False,min,ProductOwner,availability,2,1.0
C5,blocker_must_be_high_severity,Only blockers with severity above 'Medium' require immediate escalation,False,min,Blocker,severity,1,1.0
C6,release_must_be_on_roadmap,A release plan must be part of the long-term roadmap,False,min,ReleasePlan,status,2,1.0
C7,worker_may_have_certified_skills,Workers are encouraged but not required to have certified skills,False,min,Skill,certified,1,0.5
C8,sprint_cannot_exceed_timebox,The duration of a daily scrum meeting cannot exceed 15 minutes,False,max,DailyScrum,duration,0,1.0
C9,snapshot_must_pass_tests,The development snapshot must have a test status of 'Passed' before release,False,min,DevelopmentSnapshot,test_status,2,1.0
