ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_velocity,Average story points completed per sprint,True,max,Velocity,avg._story_points,2,1.0
G1,minimize_blocker_count,Reduce number of unresolved blockers,False,min,Blocker,status,2,1.5
G2,maximize_team_utilization,Maximize worker availability across sprints,True,max,Worker,availability,1,0.8
G3,minimize_sprint_goal_failure,Minimize number of sprints failing to meet goal,False,min,Sprint,achievement_of_goal,2,1.2
G4,maximize_backlog_stability,Maximize consistency of Product Backlog items over time,True,max,ProductBacklog,number_of_entries,1,0.7
G5,minimize_requirement_ambiguity,Reduce user stories with missing acceptance criteria,True,min,UserStory,acceptance_criteria,0,1.3
G6,maximize_documentation_coverage,Maximize features with linked documentation,True,max,FeatureDocumentation,linked_requirements,2,0.9
G7,minimize_task_effort_deviation,Minimize difference between estimated and actual effort,False,min,Task,effort,1,1.1
G8,maximize_stakeholder_satisfaction,Increase stakeholder influence satisfaction score,True,max,Stakeholder,influence_level,2,1.0
G9,minimize_technical_debt,Reduce tasks marked as technical debt,True,min,Task,type,0,1.4
G10,maximize_sprint_completion_rate,Maximize ratio of completed vs planned sprints,True,max,Sprint,status,2,1.0
