ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,project_budget_limit,The total project cost must not exceed the budget,False,max,Project,budget,2,1.0
C1,sprint_duration_limit,The duration of a daily scrum must be exactly 15 minutes,False,max,DailyScrum,duration,2,1.0
C2,worker_availability_limit,No single worker's availability can be below 50%,False,min,Worker,availability,2,1.0
C3,team_size_minimum,A team must have at least 3 members,False,min,Team,team_size,2,1.0
C4,team_size_maximum,A team must have at most 9 members,False,max,Team,team_size,2,1.0
C5,story_points_per_sprint,The total story points in a sprint backlog cannot exceed the team's velocity,False,max,SprintBacklog,total_effort,2,1.0
C6,feature_priority_threshold,Only features with priority 'High' or 'Medium' can be in the next release,False,,Feature,priority,1,1.0
C7,blocker_must_be_resolved,Any blocker with 'Critical' severity must have a resolution date set,False,,Blocker,resolved_on,2,1.0
C8,sprint_goal_must_be_defined,Every sprint must have exactly one defined goal,False,,SprintGoal,objective_description,2,1.0
C9,scrum_master_present,A sprint retrospective must be moderated by a Scrum Master,False,,SprintRetrospective,moderation,2,1.0
