ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_team_velocity,Maximize team velocity to deliver more value,False,max,Velocity,avg._story_points,2,1.0
G1,minimize_blocker_severity,Minimize blocker severity to reduce impact on tasks,False,min,Blocker,severity,2,0.8
G2,maximize_sprint_goal_achievement,Maximize sprint goal achievement to meet objectives,False,max,SprintGoal,achievement_status,2,1.2
G3,minimize_task_effort,Minimize task effort to reduce workload,False,min,Task,effort,2,0.9
G4,maximize_feature_priority,Maximize feature priority to deliver high-value features,False,max,Feature,priority,2,1.1
G5,minimize_sprint_retrospective_improvement_actions,Minimize sprint retrospective improvement actions to reduce overhead,False,min,SprintRetrospective,improvement_actions,2,0.7
G6,maximize_product_owner_availability,Maximize product owner availability to ensure smooth product backlog management,False,max,ProductOwner,availability,2,1.0
G7,minimize_task_blockers,Minimize task blockers to reduce delays,False,min,Task,status,0,0.9
G8,maximize_scrum_master_experience,Maximize scrum master experience to improve team performance,False,max,ScrumMaster,experience,2,1.1
G9,minimize_development_snapshot_bugs,Minimize development snapshot bugs to ensure quality,False,min,DevelopmentSnapshot,test_status,2,1.0
G10,maximize_stakeholder_satisfaction,Maximize stakeholder satisfaction to ensure project success,False,max,Stakeholder,influence_level,2,1.2
G11,minimize_release_plan_delay,Minimize release plan delay to meet deadlines,False,min,ReleasePlan,planned_date,2,0.9
G12,maximize_team_collaboration,Maximize team collaboration to improve communication,False,max,Team,team_type,2,1.0
G13,minimize_product_backlog_debt,Minimize product backlog debt to reduce technical debt,False,min,ProductBacklog,number_of_entries,2,0.8
G14,maximize_feature_documentation_quality,Maximize feature documentation quality to ensure knowledge sharing,False,max,FeatureDocumentation,title,2,1.1
