ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_velocity,Maximize team's recorded max velocity over considered sprints,True,max,Velocity,max_velocity,1,1.0
G1,minimize_backlog_size,Minimize total number of entries in the product backlog,False,min,ProductBacklog,number_of_entries,2,1.0
G2,minimize_total_task_effort,Minimize summed effort of all tasks in a sprint,True,min,Task,effort,2,1.0
G3,maximize_story_points,Maximize total story points of selected user stories,True,max,UserStory,story_points,1,1.0
G4,maximize_team_availability,Maximize availability across workers in the sprint,True,max,Worker,availability,1,0.8
G5,minimize_blocker_severity,Reduce cumulative severity of blockers,True,min,Blocker,severity,2,1.0
G6,maximize_skill_level_alignment,Maximize summed skill levels relevant to work,True,max,Skill,level,1,0.7
G7,minimize_planning_time,Minimize duration of sprint planning meetings,True,min,SprintPlanning,duration_(min),1,0.4
G8,minimize_meeting_overhead,Minimize cumulative duration of Daily Scrums,True,min,DailyScrum,duration,1,0.3
G9,maximize_review_engagement,Maximize attendee count in Sprint Reviews,True,max,SprintReview,attendees_count,1,0.6
G10,maximize_team_satisfaction,Maximize team satisfaction recorded in retrospectives,True,max,SprintRetrospective,team_satisfaction,1,0.9
G11,minimize_project_budget_use,Minimize total budget consumption for projects,True,min,Project,budget,1,1.0
