ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_completed_user_stories,Maximize number of user stories with status done,True,max,UserStory,status,1,1.0
G1,minimize_open_blockers,Minimize active blockers impacting work,True,min,Blocker,status,2,1.0
G2,maximize_velocity_trend,Maximize positive velocity trend over sprints,True,max,Velocity,trend,1,1.0
G3,minimize_total_task_effort,Minimize total estimated effort of tasks in sprint backlog,True,min,Task,effort,1,1.0
G4,maximize_sprint_goal_achievement,Maximize sprints achieving their goal,True,max,Sprint,achievement_of_goal,2,1.0
G5,minimize_feature_cycle_time,Minimize features with status not done (proxy for cycle time),True,min,Feature,status,1,1.0
G6,maximize_team_availability,Maximize available worker capacity during sprint,True,max,Worker,availability,1,1.0
G7,minimize_budget_spend,Minimize total project budget used (proxy via budget attribute),True,min,Project,budget,1,0.5
G8,maximize_stakeholder_relevance_coverage,Maximize coverage of features relevant to stakeholders,True,max,Stakeholder,relevance_to_feature,1,1.0
G9,maximize_review_feedback_documentation,Maximize quality/amount of SR feedback documentation,True,max,SprintReview,feedback_documentation,1,0.8
G10,minimize_blocker_severity_exposure,Minimize exposure to high-severity blockers,True,min,Blocker,severity,2,1.0
G11,maximize_roadmap_objectives_alignment,Maximize alignment of work with roadmap objectives,True,max,Roadmap,Objectives,1,1.0
