ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_team_velocity,Maximize team velocity,False,max,Velocity,avg._story_points,2,1.0
G1,minimize_blocker_severity,Minimize blocker severity,False,min,Blocker,severity,2,0.8
G2,maximize_sprint_goal_achievement,Maximize sprint goal achievement,False,max,SprintGoal,achievement_status,2,1.2
G3,minimize_task_effort,Minimize task effort,True,min,Task,effort,2,0.9
G4,maximize_feature_priority,Maximize feature priority,False,max,Feature,priority,2,1.1
G5,minimize_project_duration,Minimize project duration,False,min,Project,project_end,2,1.0
G6,maximize_team_satisfaction,Maximize team satisfaction,False,max,SprintRetrospective,team_satisfaction,2,1.0
G7,minimize_number_of_blockers,Minimize number of blockers,True,min,Blocker,id,2,0.8
G8,maximize_product_owner_availability,Maximize product owner availability,False,max,ProductOwner,availability,2,1.0
G9,minimize_sprint_planning_duration,Minimize sprint planning duration,False,min,SprintPlanning,duration_(min),2,0.9
G10,maximize_development_snapshot_quality,Maximize development snapshot quality,False,max,DevelopmentSnapshot,test_status,2,1.1
G11,maximize_stakeholder_influence,Maximize stakeholder influence,False,max,Stakeholder,influence_level,2,1.0
G12,minimize_task_status,Minimize task status,True,min,Task,status,2,0.8
G13,maximize_release_plan_status,Maximize release plan status,False,max,ReleasePlan,status,2,1.0
G14,minimize_scrum_board_columns,Minimize scrum board columns,False,min,ScrumBoard,columns_(todo/done...),2,0.9
