ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,worker_availability_constraint,"A worker must have an availability status of 'available' to be assigned to a task.",False,min,Worker,availability,2,1.0
C1,team_size_limit,"The team size must be within the recommended Scrum range (e.g., 3 to 9).",False,max,Team,team_size,2,1.0
C2,sprint_duration_fixed,"A sprint must not exceed its planned end date.",False,max,Sprint,end_date,2,1.0
C3,project_budget_constraint,"The total cost of the project must not exceed the allocated budget.",True,max,Project,budget,2,1.0
C4,task_skill_requirement,"A worker assigned to a task must possess the required skill for it.",False,min,Skill,level,2,1.0
C5,epic_completion_dependency,"An Epic can only be marked as 'done' if all its User Stories are 'done'.",True,min,UserStory,status,2,1.0
C6,one_product_owner_per_team,"Each team must be associated with exactly one Product Owner.",False,max,ProductOwner,id,2,1.0
C7,one_scrum_master_per_team,"Each team must be associated with exactly one Scrum Master.",False,max,ScrumMaster,id,2,1.0
C8,task_status_dependency,"A User Story can only be 'done' if all its tasks are 'done'.",True,min,Task,status,2,1.0
C9,blocker_resolution_for_task,"A task cannot be completed if it has an active blocker.",False,max,Blocker,status,2,1.0
C10,release_after_sprint_end,"The planned release date must be after the end date of the sprints containing its features.",False,min,ReleasePlan,planned_date,2,1.0
C11,sprint_backlog_effort_limit,"The total effort of tasks in a Sprint Backlog should not exceed the team's velocity.",True,max,SprintBacklog,total_effort,1,1.0
C12,user_story_in_one_sprint,"A user story can only be assigned to one active sprint at a time.",False,max,UserStory,id,2,1.0
