ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_delivered_story_points,"Maximize total delivered User Story story points across all sprints",True,max,UserStory,story_points,1,1.0
G1,minimize_unresolved_blocker_severity,"Minimize aggregate severity of blockers linked to tasks",True,min,Blocker,severity,2,1.0
G2,maximize_sprint_goal_achievement,"Maximize achievement of sprint goals",True,max,Sprint,achievement_of_goal,1,1.0
G3,minimize_open_task_effort,"Minimize total remaining task effort",True,min,Task,effort,2,1.0
G4,maximize_team_satisfaction,"Maximize team satisfaction from retrospectives",True,max,SprintRetrospective,team_satisfaction,1,0.8
G5,minimize_product_backlog_size,"Minimize number of entries in the Product Backlog",True,min,ProductBacklog,number_of_entries,2,0.7
G6,maximize_velocity_avg,"Maximize average story points (team velocity)",True,max,Velocity,avg._story_points,1,0.9
G7,maximize_sprint_goal_benefit,"Maximize total stated benefit of Sprint Goals",True,max,SprintGoal,benefit,1,0.6
G8,maximize_feature_priority_delivered,"Maximize delivery of high-priority features",True,max,Feature,priority,1,0.5
G9,minimize_daily_scrum_duration,"Minimize cumulative duration of Daily Scrums",True,min,DailyScrum,duration,1,0.2
G10,minimize_sprint_planning_duration,"Minimize Sprint Planning duration (minutes)",True,min,SprintPlanning,duration_(min),1,0.2
G11,maximize_stakeholder_participation,"Maximize stakeholder attendance at Sprint Reviews",True,max,SprintReview,attendees_count,1,0.4
