ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,condition_team_member_availability,Ensure no team member is below a critical availability threshold,False,min,Worker,availability,2,1.0
C1,condition_project_not_delayed,Ensure the project end date does not exceed its planned deadline,False,max,Project,project_end,2,1.0
C2,condition_high_severity_blockers_resolved,Ensure no high-severity blockers remain unresolved,False,max,Blocker,severity,1,1.0
C3,condition_sprint_goal_met,Ensure the primary sprint goal is at least partially achieved,False,min,SprintGoal,achievement_status,2,1.0
C4,condition_budget_not_exceeded,Ensure the project does not exceed its total budget,False,max,Project,budget,2,1.0
C5,condition_critical_skills_covered,Ensure all skills marked as critical for the project are present,False,min,Skill,level,2,1.0
C6,condition_product_owner_available,Ensure the Product Owner has sufficient availability,False,min,ProductOwner,availability,2,1.0
C7,condition_minimum_team_size,Ensure the team has the minimum required number of members,False,min,Team,team_size,2,1.0
C8,condition_feature_documented,Ensure all high-priority features have documentation,False,min,Feature,priority,1,1.0
C9,condition_stakeholder_representation,Ensure key high-influence stakeholders participate in reviews,False,min,Stakeholder,influence_level,2,1.0
