ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,minimize_total_budget,Reduce overall project spending across all projects,True,min,Project,budget,1,1.0
G1,maximize_worker_availability,Increase total available capacity across workers,True,max,Worker,availability,1,1.0
G2,maximize_story_throughput,Maximize total story points delivered,True,max,UserStory,story_points,1,1.0
G3,minimize_open_blocker_severity,Lower the summed severity of all active blockers,True,min,Blocker,severity,2,1.0
G4,maximize_feature_priority,Focus on delivering higher-priority features,True,max,Feature,priority,1,1.2
G5,minimize_total_task_effort,Reduce total estimated task effort,True,min,Task,effort,1,1.0
G6,maximize_team_velocity,Increase average story points per sprint,True,max,Velocity,avg._story_points,1,1.3
G7,maximize_stakeholder_relevance,Deliver items with highest stakeholder relevance,True,max,Stakeholder,relevance_to_feature,1,0.8
G8,maximize_sprint_goal_achievement,Maximize number of sprints achieving their goals,True,max,Sprint,achievement_of_goal,2,1.5
G9,minimize_meeting_time,Reduce time spent in sprint planning meetings,True,min,SprintPlanning,duration_(min),1,0.6
G10,maximize_review_attendance,Increase number of attendees in sprint reviews,True,max,SprintReview,attendees_count,1,0.7
G11,minimize_wip_on_board,Limit work-in-progress by reducing cards on the board,True,min,ScrumBoard,number_of_cards,2,1.1
G12,maximize_backlog_freshness,Keep backlog current by maximizing update frequency,False,max,ProductBacklog,last_updated,1,0.5
