ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_project_priority,Maximize the priority of the selected projects.,True,max,Project,priority,1,1.5
G1,maximize_total_story_points,Maximize the sum of story points completed in a sprint.,True,max,UserStory,story_points,1,1.0
G2,minimize_project_budget_usage,Minimize the total budget spent on all projects.,True,min,Project,budget,1,1.2
G3,minimize_task_effort,Minimize the effort for individual tasks to improve efficiency.,True,min,Task,effort,1,0.8
G4,maximize_team_velocity,Maximize the average velocity of the development teams.,False,max,Velocity,avg._story_points,1,1.3
G5,minimize_blocker_severity,Minimize the severity of unresolved blockers.,True,min,Blocker,severity,2,2.0
G6,maximize_sprint_goal_achievement,Maximize the achievement status of sprint goals.,True,max,SprintGoal,achievement_status,2,1.8
G7,maximize_feature_priority_in_release,Prioritize features with higher priority for the next release.,True,max,Feature,priority,1,1.1
G8,maximize_worker_availability,Maximize the overall availability of workers for task assignment.,True,max,Worker,availability,1,0.9
G9,minimize_sprint_duration,Minimize the time between sprint start and end dates.,False,min,Sprint,end_date,1,0.7
G10,maximize_stakeholder_influence,Focus on features relevant to stakeholders with high influence.,True,max,Stakeholder,influence_level,1,1.4
G11,maximize_skill_level_in_team,Maximize the average skill level of workers within a team.,True,max,Skill,level,1,1.0
