ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_total_feature_priority,Sum the priority values of all completed features to maximize business value.,True,max,Feature,priority,2,1.5
G1,minimize_project_budget_overrun,Keep the total project cost below or at the planned budget.,False,min,Project,budget,2,2.0
G2,maximize_team_velocity,Increase the average amount of story points a team completes per sprint.,False,max,Velocity,avg._story_points,1,1.2
G3,minimize_total_task_effort,Complete all planned user stories with the minimum possible effort.,True,min,Task,effort,1,1.0
G4,maximize_sprint_goal_achievement,Ensure the highest possible number of sprint goals are successfully achieved.,True,max,SprintGoal,achievement_status,2,1.8
G5,maximize_stakeholder_value,Prioritize features that are relevant to stakeholders with high influence.,True,max,Stakeholder,influence_level,1,1.3
G6,minimize_blocker_resolution_time,Reduce the time between blocker detection and resolution.,True,min,Blocker,resolved_on,2,1.7
G7,maximize_story_points_per_sprint,Maximize the number of story points completed within a single sprint.,True,max,UserStory,story_points,1,1.0
G8,minimize_project_schedule_slippage,Ensure the project finishes as close as possible to the planned end date.,False,min,Project,project_end,2,2.0
G9,maximize_worker_availability,Optimize task assignment to make the best use of available worker time.,True,max,Worker,availability,1,0.9
G10,minimize_epic_spillover,Minimize the number of epics that are not completed within the planned release.,True,min,Epic,status,1,1.1
G11,maximize_user_story_completion,Maximize the number of user stories that reach 'done' status.,True,max,UserStory,status,2,1.4
