ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_project_budget,Maximize total project budget,True,max,Project,budget,1,1.5
G1,minimize_project_duration,Minimize time between project start and end,True,min,Project,project_end,1,1.2
G2,maximize_team_size,Maximize number of members across teams,True,max,Team,team_size,1,1.0
G3,minimize_worker_unavailability,Minimize count of unavailable workers,False,min,Worker,availability,2,1.3
G4,maximize_feature_priority,Maximize sum of high-priority features,True,max,Feature,priority,1,1.4
G5,minimize_task_effort,Minimize total effort spent on tasks,True,min,Task,effort,1,1.1
G6,maximize_user_story_points,Maximize total story points completed,True,max,UserStory,story_points,1,1.6
G7,minimize_sprint_duration,Minimize sprint length (end - start),True,min,Sprint,end_date,1,1.0
G8,maximize_velocity_trend,Promote positive velocity trend,True,max,Velocity,trend,1,1.7
G9,minimize_blocker_severity,Minimize sum of blocker severities,True,min,Blocker,severity,1,1.3
G10,maximize_documentation_coverage,Maximize number of documented features,True,max,FeatureDocumentation,linked_requirements,1,1.2
G11,minimize_release_delay,Minimize difference between planned and actual release,True,min,ReleasePlan,planned_date,1,1.4
G12,maximize_stakeholder_influence,Maximize influence level of involved stakeholders,True,max,Stakeholder,influence_level,1,1.1
G13,minimize_dev_snapshot_test_failures,Minimize failed test status count,True,min,DevelopmentSnapshot,test_status,0,1.2
