ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,worker_status_active,Only workers with an 'active' status can be assigned to tasks.,False,max,Worker,status,2,1.0
C1,project_status_not_completed,Teams can only be assigned to projects that are not yet completed.,False,min,Project,status,0,1.0
C2,team_size_limit,The number of workers in a team must not exceed 9.,False,max,Team,team_size,2,1.0
C3,task_effort_is_positive,Any defined task must have an effort greater than zero.,False,min,Task,effort,2,1.0
C4,sprint_capacity_check,The sum of story points in a sprint must not exceed the team's velocity.,True,max,UserStory,story_points,2,1.0
C5,blocker_status_is_open,When a task is blocked, the corresponding blocker status must be 'open'.,False,max,Blocker,status,2,1.0
C6,worker_availability,The sum of effort for tasks assigned to a worker must not exceed their availability.,True,max,Task,effort,2,1.0
C7,budget_is_positive,A project must have a budget greater than zero to be started.,False,min,Project,budget,2,1.0
C8,sprint_dates_logical,The start date of a sprint must be before its end date.,False,min,Sprint,start_date,2,1.0
C9,mandatory_product_owner,Every project must have an assigned Product Owner.,False,max,ProductOwner,id,2,1.0
C10,scrum_master_per_team,Every team must have a Scrum Master.,False,max,Team,id,2,1.0
C11,feature_priority_is_set,A feature cannot be planned in a release without a defined priority.,False,min,Feature,priority,2,1.0
C12,story_points_are_set,A user story must have story points assigned before being added to a sprint.,False,min,UserStory,story_points,2,1.0
