ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,team_must_be_cross_functional,The team must have a minimum number of distinct skills,False,min,Team,team_type,2,1.0
C1,worker_availability_threshold,An individual worker's availability must be above a minimum threshold,False,min,Worker,availability,2,0.8
C2,feature_priority_must_match,Features with 'Critical' priority must be developed first,False,max,Feature,priority,2,1.0
C3,blocker_severity_tolerance,No blocker with 'Critical' severity is allowed to remain unresolved for more than X days,False,min,Blocker,severity,2,1.5
C4,sprint_goal_must_be_defined,Every sprint must have a defined goal,False,min,SprintGoal,objective_description,2,1.0
C5,task_effort_estimation_required,Every task must have an effort estimation greater than zero,False,min,Task,effort,2,1.0
C6,stakeholder_influence_recognition,Key stakeholders (high influence) must be identified and managed,False,max,Stakeholder,influence_level,2,1.0
C7,project_budget_hard_limit,The total project cost must not exceed the allocated budget,False,max,Project,budget,2,2.0
C8,velocity_consistency,Team velocity should not drop below a certain stability threshold,False,min,Velocity,min_velocity,1,0.7
C9,sprint_duration_fixed,Sprint duration must be fixed and cannot be changed,False,min,Sprint,end_date,2,1.0
