ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_team_capacity,Maximize the overall team capacity,True,"max",Team,team_size,1,1.0
G1,minimize_project_cost,Minimize the total cost of projects,True,"min",Project,budget,1,1.0
G2,maximize_sprint_goal_achievement,Maximize the number of sprint goals achieved,True,"max",Sprint,achievement_of_goal,1,1.0
G3,minimize_blocker_count,Minimize the number of active blockers,True,"min",Blocker,severity,1,1.0
G4,maximize_user_story_points_completed,Maximize the number of story points completed per sprint,True,"max",Sprint,achievement_of_goal,1,1.0
G5,minimize_task_effort_variance,Minimize the variance in effort estimates for tasks,False,"min",Task,effort,1,0.8
G6,maximize_feature_documentation_completeness,Maximize the completeness of feature documentation,False,"max",FeatureDocumentation,change_log,1,0.7
G7,maximize_velocity_trend,Maximize the trend in team velocity,True,"max",Velocity,trend,1,1.0
G8,maximize_stakeholder_satisfaction,Maximize Stakeholder satisfaction,True,"max",Stakeholder,influence_level,1,0.9
G9,maximize_product_backlog_coverage,Maximize features/epics covered in the Product Backlog,True,"max",ProductBacklog,number_of_entries,1,1.0
G10,minimize_release_delay,Minimize the delay of planned releases,True,"min",ReleasePlan,planned_date,1,1.0
G11,maximize_team_location_cohesion,Maximize the number of team members in the same location,True,"max",Team,location,1,0.9
G12,maximize_sprint_review_attendees,Maximize the attendees at Sprint Reviews,True,"max",SprintReview,attendees_count,1,0.7
