ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_team_capacity,"Maximize total team size across all active teams",True,max,Team,team_size,1,1.0
G1,minimize_project_budget,"Minimize total budget of selected projects",True,min,Project,budget,2,1.0
G2,maximize_story_points_planned,"Maximize sum of story points planned this period",True,max,UserStory,story_points,1,1.0
G3,minimize_open_blocker_severity,"Minimize cumulative severity of unresolved blockers",True,min,Blocker,severity,2,1.0
G4,maximize_velocity_trend,"Maximize positive velocity trend",True,max,Velocity,trend,1,1.0
G5,minimize_task_effort,"Minimize total effort of selected tasks",True,min,Task,effort,1,1.0
G6,maximize_feature_priority_covered,"Maximize coverage of high-priority features",True,max,Feature,priority,1,1.0
G7,minimize_cycle_time_proxy,"Minimize sprint duration proxy using end_date - start_date",False,min,Sprint,end_date,1,0.5
G8,maximize_team_availability,"Maximize available capacity across workers",True,max,Worker,availability,2,1.0
G9,minimize_sprint_backlog_total_effort,"Minimize total effort in the sprint backlog",True,min,SprintBacklog,total_effort,2,1.0
G10,maximize_review_attendance,"Maximize attendees count in sprint reviews",True,max,SprintReview,attendees_count,1,0.8
G11,minimize_number_of_backlog_entries,"Minimize number of entries in the product backlog",True,min,ProductBacklog,number_of_entries,1,0.6
