ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_feature_priority,"Prioritize implementing features with the highest priority score to deliver maximum business value.",True,max,Feature,priority,1,1.8
G1,minimize_feature_estimated_effort,"Favor features that require less estimated effort to increase overall output.",True,min,Feature,estimated_effort,1,1.2
G2,maximize_project_priority,"Select and resource projects that have the highest strategic importance and priority.",True,max,Project,priority,1,1.5
G3,minimize_project_budget,"Optimize resource allocation to keep the total cost of projects as low as possible.",True,min,Project,budget,1,1.3
G4,maximize_stakeholder_influence_satisfaction,"Prioritize work on features that are relevant to stakeholders with a high influence level.",True,max,Stakeholder,influence_level,1,1.4
G5,minimize_blocker_severity,"Aim to reduce the number and severity of blockers to ensure a smooth development process.",True,min,Blocker,severity,1,2.0
G6,maximize_user_story_priority,"Within a sprint, select user stories that have the highest priority to focus on immediate value.",True,max,UserStory,priority,1,1.6
G7,minimize_user_story_points,"For a given goal, try to achieve it with the minimum number of story points to be efficient.",True,min,UserStory,story_points,1,1.0
G8,maximize_team_satisfaction,"Strive for process improvements that lead to higher team satisfaction in sprint retrospectives.",False,max,SprintRetrospective,team_satisfaction,1,0.8
G9,maximize_velocity_trend,"Encourage a positive, increasing trend in team velocity over multiple sprints.",False,max,Velocity,trend,1,0.9
G10,maximize_sprint_goal_achievement,"Optimize the sprint plan to maximize the probability of achieving the sprint goal.",False,max,Sprint,achievement_of_goal,1,1.7
G11,maximize_worker_availability,"Prefer to assign tasks to workers who have higher availability.",False,max,Worker,availability,1,1.1
