ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_total_feature_priority,"Maximizes the sum of priorities for all features selected for implementation.",True,max,Feature,priority,1,1.5
G1,maximize_total_story_points_in_sprint,"Maximizes the total story points of user stories completed within a sprint to maximize output.",True,max,UserStory,story_points,1,1.0
G2,minimize_total_project_budget,"Minimizes the overall budget spent on the project.",True,min,Project,budget,1,-1.0
G3,minimize_project_end_date,"Aims to finish the project as early as possible by minimizing the final end date.",False,min,Project,project_end,1,1.2
G4,maximize_stakeholder_influence_satisfaction,"Prioritizes work that satisfies stakeholders with the highest influence level.",True,max,Stakeholder,influence_level,1,1.0
G5,minimize_blocker_severity,"Minimizes the sum of severity levels for all active blockers to reduce project risk.",True,min,Blocker,severity,1,-1.0
G6,maximize_team_velocity,"Aims to maximize the average story points a team can complete in a sprint.",False,max,Velocity,avg._story_points,1,1.0
G7,minimize_total_task_effort,"Minimizes the sum of effort for all tasks in a sprint to increase efficiency.",True,min,Task,effort,1,-1.0
G8,maximize_sprint_goal_achievement,"Maximizes the number of sprints where the primary sprint goal is successfully achieved.",True,max,Sprint,achievement_of_goal,2,2.0
G9,maximize_feature_value_by_effort,"A weighted goal to select features that offer the highest priority relative to their estimated effort.",True,max,Feature,estimated_effort,1,1.3
G10,minimize_time_to_resolve_blockers,"Minimizes the time between when a blocker is detected and when it is resolved.",True,min,Blocker,resolved_on,1,-1.0
G11,maximize_team_satisfaction,"Aims to improve or maintain high team satisfaction at the end of each sprint.",False,max,SprintRetrospective,team_satisfaction,1,0.8
