ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_story_points,Maximize the total number of story points completed in a sprint.,True,max,UserStory,story_points,1,1.5
G1,minimize_project_duration,Minimize the overall duration of the project from start to finish.,False,min,Project,project_end,1,1.0
G2,maximize_feature_priority,Prioritize and complete features with the highest business value first.,True,max,Feature,priority,1,1.8
G3,maximize_team_satisfaction,Maximize the self-reported satisfaction level of the team during retrospectives.,False,max,SprintRetrospective,team_satisfaction,1,0.8
G4,minimize_blocker_severity,Minimize the impact of impediments by addressing high-severity blockers quickly.,True,min,Blocker,severity,1,1.2
G5,maximize_velocity_trend,Achieve a positive and increasing trend in the team's velocity over time.,False,max,Velocity,trend,1,1.0
G6,maximize_sprint_goal_achievement,Maximize the rate of successfully achieving the defined sprint goal.,False,max,SprintGoal,achievement_status,2,2.0
G7,minimize_task_effort,Minimize the total effort (in hours or days) required to complete all tasks in a sprint.,True,min,Task,effort,1,0.9
G8,maximize_budget_utilization,Maximize the effective use of the allocated project budget.,False,max,Project,budget,1,1.0
G9,minimize_unresolved_blockers,Minimize the number of blockers that are not in a 'resolved' status.,True,min,Blocker,status,0,1.3
G10,maximize_worker_availability,Maximize the available working time of all team members.,True,max,Worker,availability,1,0.7
G11,maximize_stakeholder_influence,Focus on features relevant to stakeholders with high influence.,True,max,Stakeholder,influence_level,1,1.1
G12,maximize_test_status_success,Maximize the number of development snapshots that pass testing successfully.,False,max,DevelopmentSnapshot,test_status,2,1.4
