ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_project_budget,Maximize total project budget,True,max,Project,budget,2,1.0
G1,minimize_project_duration,Minimize total project duration,True,min,Project,project_end,2,0.8
G2,maximize_team_efficiency,Maximize team efficiency via velocity,True,max,Velocity,avg._story_points,2,1.5
G3,minimize_task_effort,Minimize total effort of all tasks,True,min,Task,effort,2,1.0
G4,maximize_worker_availability,Maximize sum of worker availability,True,max,Worker,availability,2,1.2
G5,minimize_sprint_goal_failure,Minimize number of failed sprint goals,True,min,SprintGoal,achievement_status,0,1.3
G6,maximize_feature_completion,Maximize number of completed features,True,max,Feature,status,1,1.1
G7,minimize_blocker_severity,Minimize total severity of active blockers,True,min,Blocker,severity,2,1.4
G8,maximize_stakeholder_influence,Maximize involvement of high-influence stakeholders,True,max,Stakeholder,influence_level,2,0.9
G9,minimize_release_delay,Minimize delay in planned release dates,True,min,ReleasePlan,planned_date,2,1.3
G10,maximize_user_story_points,Maximize completed story points per sprint,True,max,UserStory,story_points,2,1.2
G11,minimize_daily_scrum_duration,Minimize average daily scrum duration,True,min,DailyScrum,duration,2,0.7
G12,maximize_documentation_coverage,Maximize number of documented features,True,max,FeatureDocumentation,linked_requirements,2,1.0
G13,minimize_sprint_waste,Minimize number of canceled sprints,True,min,Sprint,status,0,1.1
