"ID","Name","Description","IsSum","GoalType","EntityName","EntityAttribute","CriteriaType","Weight"
"C0","project_status_condition","Project status condition",False,"min","Project","status",2,1.0
"C1","team_size_condition","Team size condition",False,"min","Team","team_size",2,1.0
"C2","worker_availability_condition","Worker availability condition",False,"min","Worker","availability",2,1.0
"C3","feature_priority_condition","Feature priority condition",False,"min","Feature","priority",2,1.0
"C4","sprint_goal_condition","Sprint goal condition",False,"min","Sprint","achievement_of_goal",2,1.0
"C5","blocker_status_condition","Blocker status condition",False,"min","Blocker","status",2,1.0
"C6","user_story_status_condition","User story status condition",False,"min","UserStory","status",2,1.0
"C7","sprint_review_attendees_condition","Sprint review attendees condition",False,"min","SprintReview","attendees_count",2,1.0
"C8","development_snapshot_deployment_condition","Development snapshot deployment condition",False,"min","DevelopmentSnapshot","deployment_target",2,1.0
"C9","stakeholder_influence_condition","Stakeholder influence condition",False,"min","Stakeholder","influence_level",2,1.0
"C10","sprint_retrospective_satisfaction_condition","Sprint retrospective satisfaction condition",False,"min","SprintRetrospective","team_satisfaction",2,1.0
"C11","product_backlog_entries_condition","Product backlog entries condition",False,"min","ProductBacklog","number_of_entries",2,1.0
"C12","release_plan_features_condition","Release plan features condition",False,"min","ReleasePlan","included_features",2,1.0
"C13","roadmap_milestones_condition","Roadmap milestones condition",False,"min","Roadmap","milestones",2,1.0
"C14","scrum_board_tasks_condition","Scrum board tasks condition",False,"min","ScrumBoard","number_of_cards",2,1.0
