"ID","Name","Description","IsSum","GoalType","EntityName","EntityAttribute","CriteriaType","Weight"
"G0","maximize_project_budget","Maximize project budget",False,"max","Project","budget",2,1.0
"G1","minimize_project_duration","Minimize project duration",False,"min","Project","project_end",2,1.0
"G2","maximize_team_velocity","Maximize team velocity",False,"max","Velocity","avg._story_points",2,1.0
"G3","minimize_task_effort","Minimize task effort",False,"min","Task","effort",2,1.0
"G4","maximize_sprint_goal_achievement","Maximize sprint goal achievement",False,"max","Sprint","achievement_of_goal",2,1.0
"G5","minimize_blocker_severity","Minimize blocker severity",False,"min","Blocker","severity",2,1.0
"G6","maximize_feature_priority","Maximize feature priority",False,"max","Feature","priority",2,1.0
"G7","minimize_user_story_complexity","Minimize user story complexity",False,"min","UserStory","story_points",2,1.0
"G8","maximize_sprint_review_feedback","Maximize sprint review feedback",False,"max","SprintReview","feedback_documentation",2,1.0
"G9","minimize_development_snapshot_bugs","Minimize development snapshot bugs",False,"min","DevelopmentSnapshot","test_status",2,1.0
"G10","maximize_stakeholder_satisfaction","Maximize stakeholder satisfaction",False,"max","Stakeholder","influence_level",2,1.0
"G11","minimize_sprint_retrospective_improvement_actions","Minimize sprint retrospective improvement actions",False,"min","SprintRetrospective","improvement_actions",2,1.0
"G12","maximize_product_backlog_quality","Maximize product backlog quality",False,"max","ProductBacklog","status",2,1.0
"G13","minimize_release_plan_risk","Minimize release plan risk",False,"min","ReleasePlan","status",2,1.0
"G14","maximize_roadmap_objectives","Maximize roadmap objectives",False,"max","Roadmap","objectives",2,1.0
