ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,minimize_project_budget,Minimize the total budget consumed across selected projects,True,min,Project,budget,2,1.0
G1,maximize_feature_priority_delivered,Maximize delivered feature priority via selected releases/backlogs,True,max,Feature,priority,2,1.0
G2,maximize_user_story_story_points,Maximize total story points planned into sprint backlogs,True,max,UserStory,story_points,2,0.9
G3,minimize_task_effort,Minimize total effort of selected tasks,True,min,Task,effort,1,0.7
G4,maximize_sprint_goal_achievement,Maximize achievement of sprint goals across all sprints,True,max,Sprint,achievement_of_goal,2,0.8
G5,minimize_sprint_backlog_total_effort,Minimize total effort booked in sprint backlogs,True,min,SprintBacklog,total_effort,2,0.8
G6,minimize_blocker_severity,Minimize summed severity of blockers linked to tasks,True,min,Blocker,severity,2,1.0
G7,maximize_velocity_avg_story_points,Maximize average story points velocity across teams,True,max,Velocity,avg._story_points,1,0.6
G8,maximize_velocity_trend,Maximize positive velocity trend,True,max,Velocity,trend,1,0.4
G9,maximize_stakeholder_influence_addressed,Maximize covered stakeholder influence through Sprint Reviews,True,max,Stakeholder,influence_level,1,0.5
G10,minimize_daily_scrum_duration,Minimize total duration spent in Daily Scrums,True,min,DailyScrum,duration,1,0.2
G11,minimize_sprint_planning_duration,Minimize Sprint Planning duration,True,min,SprintPlanning,duration_(min),1,0.2
G12,maximize_team_satisfaction,Maximize team satisfaction from retrospectives,True,max,SprintRetrospective,team_satisfaction,1,0.6
