ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_total_story_points,Maximize the sum of story points across all user stories,True,max,UserStory,story_points,2,1.0
G1,minimize_total_task_effort,Minimize the total estimated effort across all tasks,True,min,Task,effort,2,1.0
G2,minimize_blocker_severity_sum,Minimize the summed severity of all blockers,True,min,Blocker,severity,2,1.0
G3,maximize_sprint_goal_achievement,Maximize the number of sprints achieving their goal,True,max,Sprint,achievement_of_goal,1,1.0
G4,maximize_team_satisfaction,Maximize average team satisfaction reported in retrospectives,True,max,SprintRetrospective,team_satisfaction,1,1.0
G5,minimize_project_budget,Minimize total project budget usage across projects,True,min,Project,budget,1,1.0
G6,maximize_velocity_max,Maximize the recorded maximum velocity for teams,True,max,Velocity,max_velocity,1,0.8
G7,maximize_review_attendees,Maximize attendees in sprint reviews to increase feedback,True,max,SprintReview,attendees_count,1,0.5
G8,minimize_feature_estimated_effort,Minimize estimated effort per feature to favor smaller increments,True,min,Feature,estimated_effort,1,0.6
G9,minimize_scrumboard_cards,Minimize number of cards on the Scrum board to limit WIP,True,min,ScrumBoard,number_of_cards,1,0.6
G10,minimize_daily_scrum_duration,Minimize the duration of the Daily Scrum,False,min,DailyScrum,duration,2,0.2
G11,maximize_skill_level,Maximize the average skill level across skills cataloged,True,max,Skill,level,1,0.7
