ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,team_has_scrum_master,Team has a Scrum Master assigned,False,max,Team,id,2,1.0
C1,product_owner_has_availability,Product Owner has sufficient availability,False,max,ProductOwner,availability,2,1.0
C2,sprint_has_goal,Sprint has a defined goal,False,max,Sprint,sprint_number,2,1.0
C3,task_has_effort,Task has estimated effort,False,max,Task,effort,2,1.0
C4,feature_has_priority,Feature has assigned priority,False,max,Feature,priority,2,1.0
C5,blocker_has_severity,Blocker has assigned severity,False,max,Blocker,severity,2,1.0
C6,sprint_retrospective_has_improvement_actions,Sprint Retrospective has improvement actions,False,max,SprintRetrospective,improvement_actions,2,1.0
C7,release_plan_has_features,Release Plan includes features,False,max,ReleasePlan,included_features,2,1.0
C8,roadmap_has_objectives,Roadmap has defined objectives,False,max,Roadmap,objectives,2,1.0
C9,development_snapshot_has_test_status,Development Snapshot has test status,False,max,DevelopmentSnapshot,test_status,2,1.0
C10,feature_documentation_has_title,Feature Documentation has title,False,max,FeatureDocumentation,title,2,1.0
C11,sprint_review_has_feedback,Sprint Review has feedback documentation,False,max,SprintReview,feedback_documentation,2,1.0
C12,team_has_velocity,Team has velocity metric,False,max,Velocity,avg._story_points,2,1.0
C13,scrum_master_has_experience,Scrum Master has sufficient experience,False,max,ScrumMaster,experience,2,1.0
C14,product_backlog_has_features,Product Backlog contains features,False,max,ProductBacklog,number_of_entries,2,1.0
