ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_team_velocity,Maximize the average velocity of teams,False,max,Velocity,avg._story_points,2,1.0
G1,minimize_blocker_severity,Minimize the severity of blockers,False,min,Blocker,severity,2,0.8
G2,maximize_sprint_goal_achievement,Maximize the achievement of sprint goals,False,max,SprintGoal,achievement_status,2,1.2
G3,minimize_task_effort,Minimize the effort required for tasks,False,min,Task,effort,2,0.9
G4,maximize_feature_priority,Maximize the priority of features,False,max,Feature,priority,2,1.1
G5,minimize_sprint_duration,Minimize the duration of sprints,False,min,Sprint,end_date,2,0.7
G6,maximize_stakeholder_satisfaction,Maximize stakeholder satisfaction,False,max,SprintRetrospective,team_satisfaction,2,1.0
G7,minimize_task_blockers,Minimize the number of blockers for tasks,False,min,Task,status,2,0.6
G8,maximize_product_owner_availability,Maximize the availability of product owners,False,max,ProductOwner,availability,2,1.0
G9,minimize_scrum_master_experience,Minimize the experience required for scrum masters,False,min,ScrumMaster,experience,2,0.5
G10,maximize_release_plan_status,Maximize the status of release plans,False,max,ReleasePlan,status,2,1.0
G11,maximize_roadmap_objectives,Maximize the objectives of roadmaps,False,max,Roadmap,objectives,2,1.2
G12,minimize_development_snapshot_bugs,Minimize the bugs in development snapshots,False,min,DevelopmentSnapshot,test_status,2,0.8
G13,maximize_feature_documentation_quality,Maximize the quality of feature documentation,False,max,FeatureDocumentation,title,2,1.1
G14,minimize_sprint_review_feedback,Minimize the feedback from sprint reviews,False,min,SprintReview,feedback_documentation,2,0.7
