ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,constrain_team_size_max,Team size must not exceed 9 members,False,max,Team,team_size,2,1.0
C1,constrain_team_size_min,Team size must be at least 5 members,False,min,Team,team_size,2,1.0
C2,constrain_project_budget,The total project budget cannot be exceeded,False,max,Project,budget,2,1.0
C3,require_active_worker,"Workers assigned to tasks must have an 'active' status",False,max,Worker,status,2,1.0
C4,sprint_story_points_le_velocity,The sum of story points in a sprint cannot exceed the team's average velocity,True,max,UserStory,story_points,2,1.0
C5,require_acceptance_criteria,User stories must have defined acceptance criteria to be included in a sprint,False,min,UserStory,acceptance_criteria,2,1.0
C6,prefer_high_priority_features,May-match condition to favor features with high priority,False,max,Feature,priority,1,0.8
C7,avoid_low_priority_stories,Cannot-match condition to avoid user stories with very low priority,False,max,UserStory,priority,0,1.0
C8,require_certified_skills,"For critical tasks, the worker's skill must be certified",False,max,Skill,certified,2,1.0
C9,require_feature_documentation,A feature must have its documentation before release,False,min,FeatureDocumentation,creation_date,2,1.0
C10,task_must_not_be_blocked,"A task cannot be worked on if its status is 'blocked'",False,max,Task,status,0,1.0
C11,sprint_must_be_active,"Tasks can only be added to a sprint with status 'active'",False,max,Sprint,status,2,1.0
C12,limit_sprint_backlog_effort,Total estimated effort for a sprint backlog must not exceed a defined threshold,False,max,SprintBacklog,total_effort,2,1.0
