"ID","Name","Description","IsSum","GoalType","EntityName","EntityAttribute","CriteriaType","Weight"
"G0","maximize_team_velocity","Maximize average team velocity",False,"max","Velocity","avg._story_points",2,1.0
"G1","minimize_blocker_severity","Minimize blocker severity",False,"min","Blocker","severity",2,0.8
"G2","maximize_sprint_goal_achievement","Maximize sprint goal achievement",False,"max","SprintGoal","achievement_status",2,1.2
"G3","minimize_task_effort","Minimize task effort",True,"min","Task","effort",2,0.9
"G4","maximize_feature_priority","Maximize feature priority",False,"max","Feature","priority",2,1.1
"G5","minimize_sprint_duration","Minimize sprint duration",False,"min","Sprint","end_date",2,0.7
"G6","maximize_stakeholder_satisfaction","Maximize stakeholder satisfaction",False,"max","Stakeholder","influence_level",2,1.0
"G7","minimize_task_dependencies","Minimize task dependencies",True,"min","Task","type",2,0.6
"G8","maximize_product_backlog_quality","Maximize product backlog quality",False,"max","ProductBacklog","status",2,1.3
"G9","minimize_release_plan_deviation","Minimize release plan deviation",False,"min","ReleasePlan","planned_date",2,0.8
"G10","maximize_team_collaboration","Maximize team collaboration",False,"max","Team","team_size",2,1.2
"G11","minimize_development_snapshot_bugs","Minimize development snapshot bugs",False,"min","DevelopmentSnapshot","test_status",2,0.9
"G12","maximize_feature_documentation_quality","Maximize feature documentation quality",False,"max","FeatureDocumentation","title",2,1.1
"G13","minimize_scrum_board_complexity","Minimize scrum board complexity",False,"min","ScrumBoard","number_of_cards",2,0.7
"G14","maximize_sprint_review_feedback","Maximize sprint review feedback",False,"max","SprintReview","feedback_documentation",2,1.0
