"ID","Name","Description","IsSum","GoalType","EntityName","EntityAttribute","CriteriaType","Weight"
"C0","team_size_condition","Team size must be greater than 5",False,"min","Team","team_size",2,1.0
"C1","sprint_duration_condition","Sprint duration must be less than 30 days",False,"max","Sprint","end_date",2,0.8
"C2","feature_priority_condition","Feature priority must be high",False,"max","Feature","priority",2,1.2
"C3","task_effort_condition","Task effort must be less than 10 hours",True,"min","Task","effort",2,0.9
"C4","stakeholder_influence_condition","Stakeholder influence must be high",False,"max","Stakeholder","influence_level",2,1.1
"C5","product_backlog_status_condition","Product backlog status must be up-to-date",False,"max","ProductBacklog","status",2,1.0
"C6","release_plan_deviation_condition","Release plan deviation must be less than 10%",False,"min","ReleasePlan","planned_date",2,0.8
"C7","team_collaboration_condition","Team collaboration must be high",False,"max","Team","team_size",2,1.2
"C8","development_snapshot_quality_condition","Development snapshot quality must be high",False,"max","DevelopmentSnapshot","test_status",2,0.9
"C9","feature_documentation_quality_condition","Feature documentation quality must be high",False,"max","FeatureDocumentation","title",2,1.1
"C10","scrum_board_complexity_condition","Scrum board complexity must be low",False,"min","ScrumBoard","number_of_cards",2,0.7
"C11","sprint_review_feedback_condition","Sprint review feedback must be positive",False,"max","SprintReview","feedback_documentation",2,1.0
"C12","blocker_severity_condition","Blocker severity must be low",False,"min","Blocker","severity",2,0.8
"C13","sprint_goal_achievement_condition","Sprint goal achievement must be high",False,"max","SprintGoal","achievement_status",2,1.2
"C14","task_dependencies_condition","Task dependencies must be low",True,"min","Task","type",2,0.6
