ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_project_budget,Maximize project budget,False,max,Project,budget,2,1.0
G1,minimize_project_duration,Minimize project duration,False,min,Project,project_end,2,1.0
G2,maximize_team_velocity,Maximize team velocity,False,max,Velocity,avg._story_points,2,1.0
G3,minimize_blocker_severity,Minimize blocker severity,False,min,Blocker,severity,2,1.0
G4,maximize_feature_priority,Maximize feature priority,False,max,Feature,priority,2,1.0
G5,minimize_task_effort,Minimize task effort,False,min,Task,effort,2,1.0
G6,maximize_sprint_goal_achievement,Maximize sprint goal achievement,False,max,SprintGoal,achievement_status,2,1.0
G7,minimize_sprint_retrospective_improvement_actions,Minimize sprint retrospective improvement actions,False,min,SprintRetrospective,improvement_actions,2,1.0
G8,maximize_stakeholder_influence,Maximize stakeholder influence,False,max,Stakeholder,influence_level,2,1.0
G9,minimize_development_snapshot_test_status,Minimize development snapshot test status,False,min,DevelopmentSnapshot,test_status,2,1.0
G10,maximize_release_plan_status,Maximize release plan status,False,max,ReleasePlan,status,2,1.0
G11,minimize_roadmap_milestones,Minimize roadmap milestones,False,min,Roadmap,milestones,2,1.0
G12,maximize_scrum_board_columns,Maximize scrum board columns,False,max,ScrumBoard,columns_(todo/done...),2,1.0
G13,minimize_user_story_story_points,Minimize user story story points,False,min,UserStory,story_points,2,1.0
G14,maximize_product_backlog_number_of_entries,Maximize product backlog number of entries,False,max,ProductBacklog,number_of_entries,2,1.0
