ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,worker_one_team,Each worker belongs to at most one team,False,min,Worker,id,2,1.0
C1,team_capacity_by_size,Workers assigned to a team do not exceed its team_size,True,min,Team,team_size,2,1.0
C2,us_has_at_least_one_task,Each user story decomposes into at least one task,True,min,UserStory,id,2,1.0
C3,us_at_most_one_sbl,Each user story is assigned to at most one sprint backlog,False,min,UserStory,id,2,1.0
C4,sbl_exactly_one_sprint,Each sprint backlog belongs to exactly one sprint,False,min,SprintBacklog,id,2,1.0
C5,sprint_exactly_one_goal,Each sprint pursues exactly one sprint goal,False,min,Sprint,id,2,1.0
C6,backlog_has_one_product_owner,Each product backlog is managed by exactly one product owner,False,min,ProductBacklog,id,2,1.0
C7,sm_supports_at_most_one_team,Each Scrum Master supports at most one team,False,min,ScrumMaster,id,2,1.0
C8,team_at_most_one_project,Each team is assigned to at most one project,False,min,Team,id,2,1.0
C9,task_at_most_one_blocker,Each task is blocked by at most one blocker,False,min,Task,id,2,1.0
C10,feature_exactly_one_backlog,Each feature resides in exactly one product backlog,False,min,Feature,id,2,1.0
C11,epic_has_at_least_one_user_story,Each epic contains at least one user story,True,min,Epic,id,2,1.0
C12,backlog_feature_entries_limit,Features in each product backlog do not exceed its number_of_entries,True,min,ProductBacklog,number_of_entries,2,1.0
C13,role_assignment_requires_skill,If a worker takes a role then they must possess at least one skill,True,min,Role,area_of_responsibility,2,1.0
