ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_project_budget,Maximize total budget across all projects,True,max,Project,budget,2,1.5
G1,minimize_project_duration,Minimize total project duration (end - start),True,min,Project,project_end,2,1.3
G2,maximize_team_size,Maximize total number of team members across teams,True,max,Team,team_size,2,1.0
G3,minimize_worker_start_date,Minimize average worker start date (prefer experienced),True,min,Worker,start_date,1,0.9
G4,maximize_worker_availability,Maximize total worker availability (in %),True,max,Worker,availability,2,1.2
G5,maximize_feature_priority,Maximize sum of priority scores of implemented features,True,max,Feature,priority,2,1.4
G6,minimize_sprint_duration,Minimize average sprint duration (in days),True,min,Sprint,end_date,2,1.1
G7,maximize_sprint_achievement,Maximize average sprint goal achievement,True,max,Sprint,achievement_of_goal,2,1.6
G8,maximize_story_points,Maximize total story points completed per sprint,True,max,UserStory,story_points,2,1.3
G9,minimize_task_effort,Minimize total effort spent on high-severity blockers,False,min,Task,effort,0,0.8
G10,maximize_velocity_trend,Maximize positive trend in team velocity,True,max,Velocity,trend,2,1.5
G11,minimize_number_of_blockers,Minimize total number of active blockers,True,min,Blocker,status,2,1.2
G12,maximize_documentation_coverage,Maximize number of features with documentation,True,max,FeatureDocumentation,linked_requirements,1,1.0
G13,minimize_release_delay,Minimize difference between planned and actual release,True,min,ReleasePlan,planned_date,1,1.1
G14,maximize_stakeholder_influence,Maximize sum of influence levels of participating stakeholders,True,max,Stakeholder,influence_level,2,1.0
