ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_project_budget,Maximize total budget allocated across all projects,True,max,Project,budget,2,1.5
G1,maximize_team_size,Maximize total number of team members across teams,True,max,Team,team_size,1,1.0
G2,maximize_worker_availability,Maximize sum of worker availability percentages,True,max,Worker,availability,2,1.2
G3,minimize_sprint_duration,Minimize total duration of sprints (in days),True,min,Sprint,end_date,0,0.8
G4,maximize_story_points,Maximize total story points completed in sprints,True,max,UserStory,story_points,2,1.4
G5,minimize_task_effort,Minimize total estimated effort for tasks,False,min,Task,effort,1,0.9
G6,maximize_velocity_trend,Maximize positive trend in team velocity,True,max,Velocity,trend,2,1.3
G7,maximize_release_features,Maximize number of features included in release plans,True,max,ReleasePlan,included_features,2,1.1
G8,minimize_epic_estimated_effort,Minimize total estimated effort for epics,False,min,Epic,estimated_effort,1,1.0
G9,maximize_sprint_achievement,Maximize average achievement of sprint goals,True,max,Sprint,achievement_of_goal,2,1.6
G10,minimize_blocker_severity,Minimize total severity of active blockers,False,min,Blocker,severity,0,0.7
G11,maximize_documentation_coverage,Maximize number of features with documentation,True,max,FeatureDocumentation,title,2,1.0
G12,minimize_worker_start_date,Minimize average start date (favor earlier hires),False,min,Worker,start_date,1,0.8
G13,maximize_satisfaction_score,Maximize average team satisfaction in retrospectives,True,max,SprintRetrospective,team_satisfaction,2,1.5
G14,maximize_planned_releases,Maximize number of planned releases in roadmap,True,max,Roadmap,versions,2,1.1
