ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,require_project_status,Ensure project status matches required state,False,min,Project,status,2,2.0
C1,require_team_status,Team must be active to participate,False,min,Team,team_status,2,1.8
C2,require_worker_status,Only active workers can be assigned,False,min,Worker,status,2,2.2
C3,require_task_status,Only 'To Do' or 'In Progress' tasks considered,False,min,Task,status,1,1.5
C4,require_sprint_status,Sprint must be active or upcoming,False,min,Sprint,status,2,2.0
C5,require_skill_certification,Only certified skills are valid,False,min,Skill,certified,2,1.7
C6,require_role_area,Role must match responsibility area,False,min,Role,area_of_responsibility,2,1.6
C7,require_feature_priority,Features must have high or medium priority,False,min,Feature,priority,1,1.4
C8,require_user_story_status,Only open or in-progress user stories allowed,False,min,UserStory,status,2,1.9
C9,require_blocker_status,Only unresolved blockers are tracked,False,min,Blocker,status,2,1.3
C10,require_velocity_min,Velocity must exceed minimum threshold,False,min,Velocity,min_velocity,2,1.8
C11,require_release_status,Only planned or active releases are valid,False,min,ReleasePlan,status,2,1.5
C12,require_board_type,Scrum board must be digital or physical,False,min,ScrumBoard,board_type,1,1.2
C13,require_snapshot_test_status,Only snapshots with passed tests are deployable,False,min,DevelopmentSnapshot,test_status,2,2.1
C14,require_stakeholder_relevance,Stakeholder relevance must be above low,False,min,Stakeholder,relevance_to_feature,2,1.6
