ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_project_budget,Maximize project budget,False,max,Project,budget,2,1.0
G1,minimize_project_duration,Minimize project duration,False,min,Project,project_end,2,1.0
G2,maximize_team_size,Maximize team size,True,max,Team,team_size,2,0.8
G3,minimize_blocker_severity,Minimize blocker severity,False,min,Blocker,severity,2,1.2
G4,maximize_velocity,Maximize velocity,False,max,Velocity,avg._story_points,2,1.0
G5,maximize_sprint_goal_achievement,Maximize sprint goal achievement,False,max,SprintGoal,achievement_status,2,1.0
G6,minimize_task_effort,Minimize task effort,True,min,Task,effort,2,0.9
G7,maximize_feature_priority,Maximize feature priority,False,max,Feature,priority,2,1.0
G8,minimize_sprint_duration,Minimize sprint duration,False,min,Sprint,end_date,2,1.0
G9,maximize_stakeholder_influence,Maximize stakeholder influence,False,max,Stakeholder,influence_level,2,1.0
G10,maximize_product_backlog_status,Maximize product backlog status,False,max,ProductBacklog,status,2,1.0
G11,maximize_development_snapshot_test_status,Maximize development snapshot test status,False,max,DevelopmentSnapshot,test_status,2,1.0
G12,minimize_release_plan_delay,Minimize release plan delay,False,min,ReleasePlan,planned_date,2,1.0
G13,maximize_roadmap_objectives,Maximize roadmap objectives,False,max,Roadmap,objectives,2,1.0
G14,maximize_scrum_board_productivity,Maximize scrum board productivity,False,max,ScrumBoard,number_of_cards,2,1.0
