ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,team_size_limit,Team size must not exceed 9 members,False,max,Team,team_size,2,1.0
C1,sprint_duration_fixed,Sprint duration must be exactly 14 days,False,max,Sprint,duration,2,1.0
C2,blocker_resolution_time,Blockers must be resolved within 2 days,False,max,Blocker,resolved_on,2,1.0
C3,budget_constraint,Project budget must not exceed the planned budget,False,max,Project,budget,2,1.0
C4,skill_requirement,Each task must be assigned to a worker with the required skill,True,max,Task,type,2,1.0
C5,role_assignment,Each team must have exactly one Scrum Master and one Product Owner,False,max,Team,team_type,2,1.0
C6,feature_priority_threshold,Only features with priority >= 3 can be included in a release,False,max,Feature,priority,2,1.0
C7,velocity_trend_positive,Velocity trend must be non-negative,False,max,Velocity,trend,2,1.0
C8,story_points_per_sprint,Total story points per sprint must not exceed team velocity,True,max,SprintBacklog,total_effort,2,1.0
C9,release_date_deadline,Release must be delivered by the planned date,False,max,ReleasePlan,planned_date,2,1.0
C10,roadmap_milestone,All milestones in the roadmap must be achieved,False,max,Roadmap,milestones,2,1.0
C11,scrum_board_columns,Scrum board must have at least 3 columns,False,max,ScrumBoard,columns_(todo/done...),2,1.0
C12,worker_availability,Workers must be available during the sprint,False,max,Worker,availability,2,1.0
C13,acceptance_criteria_met,All user stories must meet their acceptance criteria,False,max,UserStory,acceptance_criteria,2,1.0
C14,retrospective_attendance,All team members must attend the sprint retrospective,False,max,SprintRetrospective,attendees_count,2,1.0
