ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,team_assignment,Teams must be assigned to projects,False,max,Team,is_assigned_to_project,2,1.0
C1,worker_availability,Workers must be available for assigned tasks,False,max,Worker,availability,2,1.0
C2,sprint_duration,Sprints must be within defined duration limits,False,max,Sprint,duration,2,1.0
C3,feature_priority,Features must be prioritized based on business value,False,max,Feature,priority,2,1.0
C4,story_points_estimation,User stories must be estimated in story points,False,max,UserStory,story_points,2,1.0
C5,blocker_resolution,Blockers must be resolved in a timely manner,False,max,Blocker,status,2,1.0
C6,role_assignment,Workers must take on defined roles,False,max,Worker,takes_on_role,2,1.0
C7,skill_requirement,Workers must have required skills for their roles,False,max,Worker,has_skill,2,1.0
C8,backlog_management,Product backlog must be regularly updated,False,max,ProductBacklog,last_updated,2,1.0
C9,sprint_goal_achievement,Sprints must achieve their defined goals,False,max,Sprint,achievement_of_goal,2,1.0
C10,documentation_requirement,Features must have associated documentation,False,max,Feature,documents_feature,2,1.0
