ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_team_velocity,Maximize the average velocity of the team,True,max,Velocity,avg._story_points,2,1.0
G1,maximize_sprint_goal_achievement,Maximize the number of sprint goals achieved,True,max,SprintGoal,achievement_status,2,1.5
G2,minimize_blocker_severity,Minimize the severity of blockers,False,min,Blocker,severity,2,1.2
G3,maximize_feature_completion,Maximize the number of completed features,True,max,Feature,status,2,1.0
G4,maximize_stakeholder_satisfaction,Maximize the satisfaction of stakeholders,False,max,Stakeholder,relevance_to_feature,1,0.8
G5,minimize_sprint_overrun,Minimize the number of sprints that overrun their end date,True,min,Sprint,end_date,2,1.3
G6,maximize_team_satisfaction,Maximize the team satisfaction score from retrospectives,False,max,SprintRetrospective,team_satisfaction,2,1.1
G7,maximize_user_story_completion,Maximize the number of completed user stories,True,max,UserStory,status,2,1.0
G8,minimize_task_effort,Minimize the total effort required for all tasks,True,min,Task,effort,2,0.9
G9,maximize_roadmap_objectives,Maximize the number of roadmap objectives achieved,True,max,Roadmap,objectives,2,1.0
G10,maximize_product_backlog_entries,Maximize the number of entries in the product backlog,True,max,ProductBacklog,number_of_entries,1,0.7
