ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,team_size_limit,The team size must not exceed 9 members,False,max,Team,team_size,2,1.0
C1,project_budget_limit,The project budget must not be exceeded,False,max,Project,budget,2,1.0
C2,sprint_duration_fixed,The sprint duration must be exactly 2 weeks,False,max,Sprint,end_date,2,1.0
C3,worker_availability,Workers must be available during the sprint,False,max,Worker,availability,2,1.0
C4,feature_priority,Only high-priority features can be selected for the sprint,False,max,Feature,priority,2,1.0
C5,blocker_resolution,All critical blockers must be resolved before sprint end,False,min,Blocker,status,2,1.0
C6,velocity_trend_positive,The velocity trend must be positive,False,max,Velocity,trend,2,1.0
C7,release_plan_status,Only approved release plans can be executed,False,max,ReleasePlan,status,2,1.0
C8,scrum_master_experience,The Scrum Master must have at least 2 years of experience,False,min,ScrumMaster,experience,2,1.0
C9,epic_status,Only "ready" epics can be split into user stories,False,max,Epic,status,2,1.0
C10,user_story_points_limit,User stories must not exceed 8 story points,False,max,UserStory,story_points,2,1.0
