ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_story_points_in_sprint,"Maximize the total number of story points completed within a single sprint.",True,max,UserStory,story_points,1,1.0
G1,minimize_effort_for_features,"Minimize the total estimated effort required to complete a set of features in a release.",True,min,Feature,estimated_effort,1,1.0
G2,maximize_priority_of_user_stories,"Prioritize user stories with the highest priority value to be worked on first.",True,max,UserStory,priority,1,1.5
G3,minimize_number_of_blockers,"Minimize the total count of active blockers during a sprint to ensure smooth progress.",True,min,Blocker,status,1,2.0
G4,maximize_team_satisfaction,"Maximize the team satisfaction score recorded in the sprint retrospective.",False,max,SprintRetrospective,team_satisfaction,1,1.0
G5,maximize_sprint_goal_achievement,"Maximize the achievement status of the sprint goal to ensure focused delivery of value.",False,max,SprintGoal,achievement_status,1,1.8
G6,minimize_project_timeline_slippage,"Minimize the difference between the planned project_end and the actual completion date.",False,min,Project,project_end,1,1.2
G7,maximize_feature_stakeholder_relevance,"Maximize the selection of features that are most relevant to high-influence stakeholders.",True,max,Stakeholder,relevance_to_feature,1,1.3
G8,minimize_task_effort_variance,"Minimize the difference between estimated task effort and actual effort to improve future estimations.",True,min,Task,effort,1,0.8
G9,maximize_velocity_trend,"Maximize the positive trend of the team's velocity over several sprints.",False,max,Velocity,trend,1,1.0
G10,maximize_skill_level_on_tasks,"Maximize the assignment of tasks to workers with the highest skill level for that task type.",True,max,Skill,level,1,1.1
