ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_velocity,Maximize average story points delivered over considered sprints,True,max,Velocity,avg._story_points,1,1.0
G1,maximize_sprint_goal_achievement,Maximize the rate at which sprint goals are achieved,True,max,Sprint,achievement_of_goal,1,1.0
G2,minimize_blocker_severity,Minimize overall severity of blockers across all tasks,True,min,Blocker,severity,1,1.0
G3,minimize_sprint_backlog_total_effort,Minimize total implementation effort per sprint backlog,True,min,SprintBacklog,total_effort,1,1.0
G4,minimize_user_story_lead_time,Minimize proxy for user story waiting by focusing on lower status age (status-based proxy),False,min,UserStory,status,1,0.5
G5,maximize_feature_priority_delivery,Maximize delivered value by focusing on higher-priority features,True,max,Feature,priority,1,1.2
G6,minimize_task_rework,Minimize rework by reducing tasks with status changes indicating churn,True,min,Task,status,1,0.8
G7,minimize_meeting_duration,Minimize total time spent in plan/review/retro meetings,True,min,SprintPlanning,duration_(min),1,1.0
G8,minimize_daily_scrum_time,Minimize cumulative daily scrum duration while retaining effectiveness,True,min,DailyScrum,duration,1,0.6
G9,maximize_team_utilization_stability,Maximize sustainable availability without overload,True,max,Worker,availability,1,0.9
G10,minimize_project_budget_usage,Minimize total budget consumption while meeting scope,True,min,Project,budget,1,1.3
G11,maximize_stakeholder_relevance_coverage,Maximize alignment with high-relevance stakeholder interests,True,max,Stakeholder,relevance_to_feature,1,1.1
