ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,worker_must_have_skill,"A worker assigned to a task requiring a specific skill must possess that skill.",False,min,Skill,label,2,1.0
C1,project_budget_limit,"The total cost of the project must not exceed the allocated budget.",False,min,Project,budget,2,1.0
C2,team_velocity_capacity,"The sum of story points in a sprint backlog must not exceed the team's average velocity.",True,min,Velocity,avg._story_points,2,1.0
C3,worker_availability_limit,"The total effort of tasks assigned to a worker in a sprint cannot exceed their availability.",True,min,Worker,availability,2,1.0
C4,prefer_senior_for_complex_tasks,"Prefer assigning tasks with a high effort estimate to workers with a high skill level.",False,max,Skill,level,1,0.5
C5,user_story_dependency,"If UserStory A depends on UserStory B, B must be completed in a sprint before or in the same sprint as A.",False,min,UserStory,status,2,1.0
C6,worker_cannot_be_on_vacation,"A worker whose status is 'vacation' cannot be assigned to any task.",False,min,Worker,status,0,1.0
C7,sprint_must_have_goal,"Every sprint must be associated with exactly one sprint goal.",False,min,SprintGoal,id,2,1.0
C8,feature_must_be_in_release,"A feature intended for release must be assigned to a release plan.",False,min,ReleasePlan,included_features,2,1.0
C9,prefer_higher_priority_features,"Favor including features with a higher priority in the release plan.",True,max,Feature,priority,1,0.7
C10,epic_must_contain_stories,"An Epic cannot be considered for a sprint unless it is broken down into at least one user story.",False,min,UserStory,id,2,1.0
C11,team_size_constraints,"The size of a team should remain within the ideal range (e.g., 3 to 9 members).",False,min,Team,team_size,1,0.4
