ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,feature_priority_high,Feature priority must be high.,False,"max",Feature,priority,2,1.0
C1,team_status_active,Team status must be active.,False,"max",Team,team_status,2,1.0
C2,blocker_status_open,Blockers must be open to resolve.,False,"max",Blocker,status,2,1.0
C3,user_story_status_done,User stories must be in 'Done' state.,False,"max",UserStory,status,2,1.0
C4,sprint_status_active,Sprints must be in the 'Active' state.,False,"max",Sprint,status,2,1.0
C5,feature_documentation_exists,Feature documentation must be present,False,"max",FeatureDocumentation,title,2,1.0
C6,stakeholder_relevance_high,Stakeholders must be relevant,False,"max",Stakeholder,relevance_to_feature,2,1.0
C7,velocity_positive_trend,Velocity must have a positive trend,False,"max",Velocity,trend,2,1.0
C8,epic_status_active,Epics must be in active state,False,"max",Epic,status,2,1.0
C9,release_plan_status_planned,Release plan must be in planned state,False,"max",ReleasePlan,status,2,1.0
C10,project_status_in_progress,Project status should be in progress.,False,"max",Project,status,2,1.0
C11,sprint_goal_achievement_complete,Sprint Goal Achievement should be complete.,False,"max",SprintGoal,achievement_status,2,1.0
C12,worker_status_available,Workers should be available,False,"max",Worker,status,2,1.0
C13,feature_documented,Features should be documented.,False,"max",Feature,description,2,1.0
C14,epic_priority_high,Epics should have high priority.,False,"max",Epic,priority,2,1.0
