ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_feature_priority,Maximize the business value by prioritizing high-priority features.,True,max,Feature,priority,1,1.5
G1,maximize_sprint_story_points,Maximize the amount of work (story points) completed in a sprint.,True,max,UserStory,story_points,1,1.2
G2,minimize_total_effort,Minimize the total estimated effort for all user stories to increase efficiency.,True,min,UserStory,story_points,1,1.0
G3,maximize_team_velocity,Maximize the team's average velocity over several sprints.,False,max,Velocity,avg._story_points,1,1.3
G4,minimize_unresolved_blockers,Minimize the number of active blockers to ensure smooth progress.,True,min,Blocker,status,0,2.0
G5,maximize_stakeholder_satisfaction,Maximize satisfaction by focusing on features relevant to influential stakeholders.,True,max,Stakeholder,influence_level,1,1.1
G6,minimize_project_duration,Minimize the overall project timeline from start to end.,False,min,Project,project_end,1,0.8
G7,maximize_skill_coverage,Maximize the number of unique certified skills available within a team.,True,max,Skill,certified,1,0.9
G8,minimize_sprint_goal_failures,Minimize the number of sprints that fail to meet their defined sprint goal.,True,min,Sprint,achievement_of_goal,0,1.8
G9,maximize_budget_utilization,Maximize the effective use of the project budget without exceeding it.,False,max,Project,budget,1,0.7
G10,minimize_task_effort,Minimize the effort for individual tasks to optimize sprint workload.,True,min,Task,effort,1,1.0
G11,maximize_feature_completion_rate,Maximize the number of features with status 'done' in a release plan.,True,max,Feature,status,2,1.4
