ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,respect_project_budget,The total cost of a project must not exceed its allocated budget.,True,max,Project,budget,2,100.0
C1,fixed_sprint_duration,The duration of any sprint must not exceed a predefined maximum (e.g., 4 weeks).,False,max,Sprint,end_date,2,100.0
C2,team_size_constraints,A team must have a size between a minimum (e.g., 3) and a maximum (e.g., 9) number of members.,False,max,Team,team_size,2,100.0
C3,respect_worker_availability,The total effort of tasks assigned to a worker cannot exceed their availability.,True,max,Worker,availability,2,100.0
C4,story_points_less_than_velocity,The sum of story points in a sprint backlog must not exceed the team's velocity.,True,max,Velocity,avg._story_points,2,100.0
C5,one_team_per_worker,A worker must be assigned to exactly one team for a given project.,False,max,Worker,id,2,100.0
C6,mandatory_scrum_roles,Each team must have exactly one Product Owner and one Scrum Master.,False,max,Role,role_name,2,100.0
C7,release_date_constraint,A feature planned for a release cannot be completed after the release's planned date.,False,max,ReleasePlan,planned_date,2,100.0
C8,epic_story_dependency,A user story can only be scheduled if its parent epic is also scheduled.,False,max,Epic,status,2,100.0
C9,blocker_halts_task,A task with a high-severity active blocker cannot have its status set to 'done'.,False,max,Blocker,status,2,100.0
C10,sprint_goal_must_exist,Every sprint must have one and only one associated sprint goal.,False,max,Sprint,id,2,100.0
C11,skill_must_exist_for_task,A task requiring a specific skill can only be assigned to a worker who possesses that skill.,False,max,Skill,label,2,100.0
