ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,team_size_limit,Team size must not exceed 9 members,False,min,Team,team_size,2,1.0
C1,project_budget_limit,Project budget must not be exceeded,False,min,Project,budget,2,1.0
C2,sprint_duration_fixed,Sprint duration must be exactly 2 weeks,False,min,Sprint,end_date,2,1.0
C3,skill_requirement,Each team must have at least one member with a certified skill,True,min,Skill,certified,2,1.0
C4,blocker_resolution_time,Blockers must be resolved within 2 days,False,min,Blocker,resolved_on,2,1.0
C5,velocity_trend_positive,Velocity trend must be positive over the last 3 sprints,False,min,Velocity,trend,2,1.0
C6,release_plan_feasibility,Release plan must only include features that are completed,False,min,ReleasePlan,status,2,1.0
C7,scrum_master_experience,Scrum Master must have at least 2 years of experience,False,min,ScrumMaster,experience,2,1.0
C8,product_backlog_priority,Product Backlog items must be ordered by priority,False,min,ProductBacklog,number_of_entries,2,1.0
C9,daily_scrum_attendance,All team members must attend the daily scrum,False,min,DailyScrum,time,2,1.0
C10,sprint_goal_achievable,Sprint goal must be achievable within the sprint duration,False,min,SprintGoal,achievement_status,2,1.0
