ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,team_status_active,Only consider teams that are currently active.,False,max,Team,team_status,2,1.0
C1,user_story_status_not_done,Only include user stories that are not yet completed.,False,max,UserStory,status,2,0.9
C2,feature_priority_high,Only consider features with high priority.,False,max,Feature,priority,2,1.0
C3,sprint_status_active,Only consider sprints that are currently in progress.,False,max,Sprint,status,2,0.8
C4,worker_availability_positive,Only consider workers who are currently available.,False,max,Worker,availability,2,0.9
C5,blocker_status_open,Only include open blockers.,False,max,Blocker,status,2,1.0
C6,role_area_responsibility_valid,Verify that role's area of responsibility is defined.,False,max,Role,area_of_responsibility,2,0.8
C7,stakeholder_influence_positive,Consider stakeholders with a positive influence level.,False,max,Stakeholder,influence_level,2,0.9
C8,release_plan_status_planned,Only consider planned releases.,False,max,ReleasePlan,status,2,1.0
C9,sprint_backlog_status_active,Only consider active sprint backlogs.,False,max,SprintBacklog,status,2,0.8
C10,epic_status_in_progress,Consider only in-progress epics.,False,max,Epic,status,2,1.0
C11,velocity_trend_positive,Select teams with a positive velocity trend.,False,max,Velocity,trend,2,0.8
C12,feature_documentation_exists,Consider features with existing documentation.,False,max,FeatureDocumentation,title,2,1.0
C13,task_type_implementation,Tasks should be of implementation type,False,max,Task,type,2,0.9
C14,team_location_onsite,Team should be onsite,False,max,Team,location,2,1.0
