ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_story_points_in_sprint,"Maximize the total number of story points completed in a sprint to deliver maximum value.",True,max,UserStory,story_points,2,1.0
G1,minimize_effort_for_blockers,"Minimize the man-hours spent on resolving blockers to improve team focus.",True,min,Blocker,effort,2,1.5
G2,maximize_feature_priority_in_release,"Maximize the cumulative priority of all features included in the next release plan.",True,max,Feature,priority,2,1.2
G3,minimize_budget_overrun,"Minimize the difference between the planned project budget and the actual costs.",False,min,Project,budget,2,1.0
G4,maximize_team_velocity,"Maximize the average story points a team can complete per sprint.",False,max,Velocity,avg._story_points,1,0.8
G5,minimize_task_effort,"Minimize the total effort (in hours) for all tasks within a sprint backlog.",True,min,Task,effort,2,1.0
G6,maximize_achievement_of_sprint_goal,"Maximize the likelihood of achieving the sprint goal, represented as a status.",False,max,Sprint,achievement_of_goal,2,2.0
G7,minimize_number_of_open_blockers,"Minimize the count of blockers that do not have the status 'resolved'.",True,min,Blocker,status,2,1.0
G8,maximize_stakeholder_satisfaction,"Maximize the value delivered to key stakeholders by focusing on features relevant to them.",True,max,Stakeholder,relevance_to_feature,1,1.3
G9,maximize_skill_level_in_team,"Maximize the sum of skill levels for all workers assigned to a specific team.",True,max,Skill,level,1,0.7
G10,minimize_sprint_planning_duration,"Minimize the time spent in the sprint planning meeting to make it more efficient.",False,min,SprintPlanning,duration_(min),1,0.5
G11,maximize_team_satisfaction_in_retrospective,"Maximize the team satisfaction score captured during the sprint retrospective.",False,max,SprintRetrospective,team_satisfaction,1,1.0
