ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_velocity_trend,Increase positive trend of team throughput over time,True,max,Velocity,trend,1,1.0
G1,minimize_blocker_severity,Reduce overall severity of blockers across tasks,True,min,Blocker,severity,2,1.0
G2,minimize_total_task_effort,Reduce total estimated task effort in the sprint,True,min,Task,effort,2,1.0
G3,maximize_sprint_goal_benefit,Maximize business benefit achieved per sprint,True,max,SprintGoal,benefit,1,1.0
G4,maximize_feature_priority,Prefer implementing higher-priority features first,True,max,Feature,priority,1,0.8
G5,minimize_user_story_story_points,Reduce aggregate story points to fit capacity,True,min,UserStory,story_points,2,1.0
G6,maximize_worker_availability,Maximize availability of assigned workers,True,max,Worker,availability,2,1.0
G7,minimize_project_budget,Keep project spending within budget,True,min,Project,budget,2,1.0
G8,maximize_sprint_review_attendees,Increase stakeholder participation in reviews,True,max,SprintReview,attendees_count,1,0.6
G9,minimize_sprint_backlog_total_effort,Keep sprint backlog effort within capacity,True,min,SprintBacklog,total_effort,2,1.0
G10,maximize_team_size,Ensure sufficient capacity by team size where helpful,True,max,Team,team_size,1,0.4
G11,maximize_velocity_max,Increase the observed maximum velocity across sprints,True,max,Velocity,max_velocity,1,0.7
