ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,team_size_limit,A team must have between 3 and 9 members,False,max,Team,team_size,2,9.0
C1,sprint_duration_fixed,"The duration of a sprint must be within a fixed range (e.g., 14-30 days)",False,max,Sprint,end_date,2,30.0
C2,sprint_load_le_velocity,Sum of story points in a sprint cannot exceed the team's velocity,True,max,UserStory,story_points,2,1.0
C3,budget_not_exceeded,The total cost of work cannot exceed the project budget,True,max,Project,budget,2,1.0
C4,worker_is_available,A worker must have availability > 0 to be assigned work,False,min,Worker,availability,2,0.0
C5,blocked_task_not_done,"A task with an active blocker cannot have status 'done'",False,max,Task,status,2,0.0
C6,team_has_scrum_master,Every team must be assigned exactly one Scrum Master,False,max,Team,id,2,1.0
C7,sprint_has_goal,Every sprint must have a sprint goal,False,max,Sprint,id,2,1.0
C8,valid_user_story_priority,The priority of a user story must be between 1 and 100,False,max,UserStory,priority,2,100.0
C9,sprint_start_before_end,The start date of a sprint must be before its end date,False,min,Sprint,start_date,2,1.0
C10,task_effort_positive,The effort for a task must be a positive value,False,min,Task,effort,2,0.0
C11,feature_has_priority,Every feature should have a priority assigned,False,min,Feature,priority,1,0.0
