ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_story_points_delivered,"Maximize the total story points of planned User Stories",True,max,UserStory,story_points,1,1.0
G1,minimize_total_task_effort,"Minimize total implementation effort of planned Tasks",True,min,Task,effort,1,1.0
G2,minimize_blocker_severity,"Minimize cumulative severity of Blockers",True,min,Blocker,severity,2,1.0
G3,maximize_feature_priority,"Maximize total priority of selected Features",True,max,Feature,priority,1,0.6
G4,minimize_project_budget,"Minimize total planned budget of Projects",True,min,Project,budget,1,0.3
G5,maximize_velocity_ceiling,"Maximize capacity via teams' maximum velocity",True,max,Velocity,max_velocity,1,0.5
G6,maximize_stakeholder_relevance,"Maximize relevance of participating Stakeholders to features",True,max,Stakeholder,relevance_to_feature,1,0.4
G7,maximize_sprint_goal_achievement,"Maximize achieved Sprint Goals",True,max,SprintGoal,achievement_status,2,0.8
G8,minimize_scrum_board_wip,"Minimize work-in-progress on Scrum Boards",True,min,ScrumBoard,number_of_cards,1,0.5
G9,minimize_product_backlog_size,"Minimize size of Product Backlogs",True,min,ProductBacklog,number_of_entries,1,0.2
G10,maximize_sprint_review_engagement,"Maximize Sprint Review participation",True,max,SprintReview,attendees_count,1,0.2
G11,maximize_team_satisfaction,"Maximize team satisfaction from Retrospectives",True,max,SprintRetrospective,team_satisfaction,1,0.5
G12,maximize_feature_throughput,"Maximize delivered feature effort within capacity",True,max,Feature,estimated_effort,1,0.4
