ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,team_size_constraint,Team size must be between 5 and 9 members,False,min,Team,team_size,2,1.0
C1,project_status_active,Constraint applies only to active projects,False,max,Project,status,2,1.0
C2,sprint_duration_fixed,Sprint duration must be exactly 2 weeks (14 days),False,min,Sprint,start_date,2,1.0
C3,story_points_positive,Story points for a User Story must be a positive integer,False,min,UserStory,story_points,2,1.0
C4,task_effort_positive,Effort for a task must be greater than 0,False,min,Task,effort,2,1.0
C5,budget_non_negative,Project budget must not be negative,False,min,Project,budget,2,1.0
C6,worker_availability_range,Worker availability must be between 0 and 1,False,min,Worker,availability,2,1.0
C7,blocker_severity_range,Blocker severity must be on a scale from 1 (Low) to 5 (Critical),False,min,Blocker,severity,2,1.0
C8,feature_priority_range,Feature priority must be on a scale from 1 (Low) to 10 (Critical),False,min,Feature,priority,2,1.0
C9,sprint_goal_achievement_binary,Sprint goal achievement status is a boolean (0/1),False,min,SprintGoal,achievement_status,2,1.0
