ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,ensure_project_status,Ensure project status is active,False,max,Project,status,2,1.0
C1,ensure_team_status,Ensure team status is active,False,max,Team,team_status,2,1.0
C2,ensure_worker_availability,Ensure worker availability is above threshold,False,max,Worker,availability,1,0.5
C3,blocker_resolution,Ensure blockers are resolved,False,min,Blocker,status,2,1.0
C4,sprint_goal_achievement,Ensure sprint goals are achieved,False,max,SprintGoal,achievement_status,2,1.0
C5,task_completion,Ensure tasks are completed,False,max,Task,status,2,1.0
C6,feature_development,Ensure features are developed,False,max,Feature,status,2,1.0
C7,stakeholder_participation,Ensure stakeholders participate in sprint review,False,max,Stakeholder,area_of_interest,1,0.5
C8,product_owner_management,Ensure product owners manage backlogs,False,max,ProductOwner,availability,2,1.0
C9,scrum_master_support,Ensure scrum masters support teams,False,max,ScrumMaster,experience,2,1.0
C10,development_snapshot_generation,Ensure development snapshots are generated,False,max,DevelopmentSnapshot,creation_date,2,1.0
C11,release_plan_inclusion,Ensure release plans include features,False,max,ReleasePlan,included_features,2,1.0
C12,roadmap_objective_alignment,Ensure roadmap objectives are aligned with releases,False,max,Roadmap,objectives,2,1.0
C13,ensure_sprint_backlog_status,Ensure sprint backlog status is active,False,max,SprintBacklog,status,2,1.0
C14,ensure_scrum_board_update,Ensure scrum board is updated,False,max,ScrumBoard,last_updated,2,1.0
