ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_project_budget,Maximize the budget allocated to projects,False,max,Project,budget,2,1.0
G1,minimize_project_duration,Minimize the duration of projects,False,min,Project,project_end,2,1.0
G2,maximize_team_size,Maximize the size of teams,False,max,Team,team_size,2,1.0
G3,maximize_worker_availability,Maximize worker availability,False,max,Worker,availability,2,1.0
G4,minimize_blocker_severity,Minimize the severity of blockers,False,min,Blocker,severity,2,1.0
G5,maximize_sprint_velocity,Maximize sprint velocity,False,max,Velocity,avg._story_points,2,1.0
G6,minimize_task_effort,Minimize task effort,False,min,Task,effort,2,1.0
G7,maximize_feature_priority,Maximize feature priority,False,max,Feature,priority,2,1.0
G8,minimize_sprint_duration,Minimize sprint duration,False,min,Sprint,end_date,2,1.0
G9,maximize_stakeholder_influence,Maximize stakeholder influence,False,max,Stakeholder,influence_level,2,1.0
G10,maximize_product_owner_availability,Maximize product owner availability,False,max,ProductOwner,availability,2,1.0
G11,minimize_scrum_master_experience,Minimize scrum master experience is not a goal, we want to Maximize it,False,max,ScrumMaster,experience,2,1.0
G12,maximize_development_snapshot_test_status,Maximize development snapshot test status,False,max,DevelopmentSnapshot,test_status,2,1.0
G13,maximize_release_plan_status,Maximize release plan status,False,max,ReleasePlan,status,2,1.0
G14,maximize_roadmap_objectives,Maximize roadmap objectives,False,max,Roadmap,objectives,2,1.0
