ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_feature_priority,Maximize the sum of priorities for all completed features.,True,max,Feature,priority,1,1.5
G1,minimize_project_budget,Minimize the total budget spent on the project.,True,min,Project,budget,1,2.0
G2,maximize_team_velocity,Maximize the average story points completed by the team per sprint.,False,max,Velocity,avg._story_points,1,1.8
G3,minimize_task_effort,Minimize the total effort for all tasks in a sprint.,True,min,Task,effort,1,1.0
G4,maximize_sprint_goal_achievement,Maximize the achievement status of the sprint goals.,True,max,SprintGoal,achievement_status,1,1.7
G5,minimize_number_of_blockers,Minimize the total count of active blockers.,True,min,Blocker,status,1,1.9
G6,maximize_user_story_completion,Maximize the number of user stories with status 'done'.,True,max,UserStory,status,2,1.6
G7,minimize_project_end_date,Bring forward the project's end date as much as possible.,False,min,Project,project_end,1,1.3
G8,maximize_stakeholder_influence,Prioritize work relevant to stakeholders with the highest influence.,True,max,Stakeholder,influence_level,1,1.2
G9,maximize_worker_availability,Maximize the overall availability of all workers.,True,max,Worker,availability,1,0.8
G10,minimize_sprint_duration,Minimize the time for each sprint cycle.,False,min,Sprint,end_date,1,0.7
G11,maximize_high_priority_epics,Maximize the number of completed epics with high priority.,True,max,Epic,priority,2,1.4
