ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_project_budget,Maximize total project budget,True,max,Project,budget,2,1.0
G1,minimize_project_duration,Minimize total project duration,True,min,Project,project_end,1,0.8
G2,maximize_team_size,Maximize average team size,True,max,Team,team_size,1,0.7
G3,minimize_worker_start_date,Minimize average worker onboarding time,True,min,Worker,start_date,1,0.9
G4,maximize_feature_priority,Maximize sum of high-priority features,True,max,Feature,priority,2,1.2
G5,minimize_estimated_effort,Minimize total estimated effort for features,True,min,Feature,estimated_effort,2,1.1
G6,maximize_story_points,Maximize completed story points per sprint,True,max,UserStory,story_points,2,1.3
G7,minimize_task_effort,Minimize total effort of all tasks,True,min,Task,effort,2,1.0
G8,maximize_velocity_trend,Maximize positive velocity trend,True,max,Velocity,trend,2,1.4
G9,minimize_sprint_duration,Minimize sprint length for faster feedback,True,min,Sprint,end_date,1,0.8
G10,maximize_sprint_goal_achievement,Maximize achieved sprint goals,True,max,SprintGoal,achievement_status,2,1.5
G11,minimize_blocker_severity,Minimize cumulative blocker severity,True,min,Blocker,severity,2,1.2
G12,maximize_stakeholder_influence,Maximize engagement of high-influence stakeholders,True,max,Stakeholder,influence_level,1,0.9
G13,minimize_release_plan_delay,Minimize deviation from planned release dates,True,min,ReleasePlan,planned_date,2,1.1
