ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_project_budget,Maximize total project budget,True,max,Project,budget,1,1.5
G1,minimize_project_duration,Minimize time between project start and end,True,min,Project,project_end,1,1.2
G2,maximize_team_size,Maximize average team size,True,max,Team,team_size,1,1.0
G3,minimize_worker_unavailability,Minimize number of unavailable workers,False,min,Worker,status,2,1.3
G4,maximize_feature_priority,Maximize sum of high-priority features,True,max,Feature,priority,1,1.4
G5,minimize_effort_estimation,Minimize total estimated effort for features,True,min,Feature,estimated_effort,1,1.1
G6,maximize_story_points,Maximize total story points completed per sprint,True,max,UserStory,story_points,1,1.6
G7,minimize_sprint_duration,Minimize sprint length in days,True,min,Sprint,end_date,1,1.0
G8,maximize_velocity_trend,Promote positive velocity trend,True,max,Velocity,trend,1,1.7
G9,minimize_blocker_severity,Minimize sum of blocker severity,True,min,Blocker,severity,1,1.3
G10,maximize_stakeholder_influence,Maximize involvement of high-influence stakeholders,True,max,Stakeholder,influence_level,1,1.2
G11,minimize_task_effort,Minimize total effort across all tasks,True,min,Task,effort,1,1.1
G12,maximize_release_inclusion,Maximize number of features included in release,True,max,ReleasePlan,included_features,1,1.4
G13,minimize_documentation_age,Minimize age of feature documentation,False,min,FeatureDocumentation,creation_date,1,1.0
