ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,require_project_status_active,Only active projects can be optimized,False,min,Project,status,2,1.0
C1,require_team_status_active,Only active teams are considered,False,min,Team,team_status,2,1.0
C2,require_worker_availability,Workers must be available,False,min,Worker,availability,2,1.2
C3,require_feature_status_not_done,Only incomplete features are eligible,False,min,Feature,status,0,1.0
C4,require_user_story_status_todo,Only 'To Do' user stories are schedulable,False,min,UserStory,status,2,1.3
C5,require_sprint_status_planned,Only planned sprints are modifiable,False,min,Sprint,status,2,1.1
C6,require_task_status_not_blocked,Tasks must not be blocked,False,min,Task,status,0,1.4
C7,require_blocker_resolved,All blockers must be resolved,False,min,Blocker,resolved_on,2,1.2
C8,require_skill_certified,Only certified skills are valid,False,min,Skill,certified,2,1.0
C9,require_role_assigned,Every worker must have a defined role,False,min,Role,role_name,2,1.1
C10,require_velocity_positive,Velocity must be greater than zero,False,min,Velocity,avg._story_points,2,1.0
C11,require_sprint_goal_defined,Each sprint must have a defined goal,False,min,SprintGoal,objective_description,2,1.2
C12,require_release_status_draft,Only draft releases can be modified,False,min,ReleasePlan,status,2,1.1
C13,require_board_updated_daily,Scrum board must be updated daily,False,min,ScrumBoard,last_updated,2,1.0
