ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_team_velocity,Maximize the velocity of teams,False,max,Velocity,avg._story_points,2,1.0
G1,minimize_blocker_severity,Minimize the severity of blockers,False,min,Blocker,severity,2,1.0
G2,maximize_sprint_goal_achievement,Maximize the achievement of sprint goals,False,max,SprintGoal,achievement_status,2,1.0
G3,minimize_task_effort,Minimize the effort required for tasks,False,min,Task,effort,2,1.0
G4,maximize_feature_priority,Maximize the priority of features,False,max,Feature,priority,2,1.0
G5,minimize_project_duration,Minimize the duration of projects,False,min,Project,project_end,2,1.0
G6,maximize_team_satisfaction,Maximize team satisfaction in retrospectives,False,max,SprintRetrospective,team_satisfaction,2,1.0
G7,minimize_number_of_blockers,Minimize the number of blockers,False,min,Sprint,number_of_blockers,2,1.0
G8,maximize_product_owner_availability,Maximize the availability of product owners,False,max,ProductOwner,availability,2,1.0
G9,minimize_task_blockage,Minimize tasks blocked by blockers,False,min,Task,status,2,1.0
G10,maximize_sprint_review_feedback,Maximize feedback from sprint reviews,False,max,SprintReview,feedback_documentation,2,1.0
