ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,ensure_project_timeline,Ensure project start date is before end date,False,min,Project,project_start,2,1.0
C1,ensure_team_availability,Ensure team availability matches project timeline,False,min,Team,team_start,2,1.0
C2,ensure_product_owner_management,Ensure product owner manages the backlog,False,min,ProductOwner,id,2,1.0
C3,ensure_scrum_master_support,Ensure scrum master supports the team,False,min,ScrumMaster,id,2,1.0
C4,ensure_feature_priority,Ensure features have valid priorities,False,min,Feature,priority,2,1.0
C5,ensure_task_effort_valid,Ensure task effort is within valid range,False,min,Task,effort,2,1.0
C6,ensure_sprint_goal_alignment,Ensure sprint goals align with project objectives,False,min,SprintGoal,objective_description,2,1.0
C7,ensure_blocker_resolution,Ensure blockers are resolved in a timely manner,False,min,Blocker,resolved_on,2,1.0
C8,ensure_stakeholder_participation,Ensure stakeholders participate in sprint reviews,False,min,Stakeholder,id,2,1.0
C9,ensure_velocity_tracking,Ensure velocity is tracked over sprints,False,min,Velocity,number_of_sprints_used,2,1.0
C10,ensure_release_planning,Ensure release plans include features,False,min,ReleasePlan,included_features,2,1.0
