ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,project_budget_limit,The total project budget must not be exceeded,False,max,Project,budget,2,1.0
C1,sprint_duration_fixed,Sprint duration is fixed and cannot be changed,False,max,Sprint,end_date,2,1.0
C2,team_size_minimum,The team must have a minimum size,False,min,Team,team_size,2,1.0
C3,worker_availability_threshold,Each worker's availability must be above a threshold,False,min,Worker,availability,2,1.0
C4,feature_priority_high,Only high-priority features can be selected,False,max,Feature,priority,2,1.0
C5,story_points_capacity,Total story points in a sprint cannot exceed team velocity,True,max,UserStory,story_points,2,1.0
C6,task_effort_capacity,Total effort of tasks cannot exceed team capacity,True,max,Task,effort,2,1.0
C7,blocker_must_be_resolved,Critical blockers must be resolved before deployment,False,min,Blocker,severity,2,1.0
C8,snapshot_test_status,Development snapshot must pass tests before release,False,max,DevelopmentSnapshot,test_status,2,1.0
C9,skill_required_for_task,Task assignment requires worker to have necessary skill,False,max,Skill,level,2,1.0
