ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_team_productivity,Maximize average story points completed per sprint,True,max,Velocity,avg._story_points,2,1.0
G1,minimize_sprint_blockers,Minimize number of unresolved blockers per sprint,True,min,Blocker,status,2,1.5
G2,maximize_worker_utilization,Maximize sum of worker availability used efficiently,True,max,Worker,availability,1,0.8
G3,maximize_backlog_clarity,Maximize number of user stories with fully defined acceptance criteria,False,max,UserStory,acceptance_criteria,1,1.0
G4,minimize_sprint_goal_failures,Minimize number of sprints where goal was not achieved,True,min,Sprint,achievement_of_goal,2,2.0
G5,maximize_stakeholder_satisfaction,Maximize stakeholder influence-weighted feedback score,False,max,Stakeholder,influence_level,1,1.2
G6,maximize_documentation_coverage,Maximize ratio of features with linked documentation,True,max,FeatureDocumentation,linked_requirements,1,0.7
G7,minimize_technical_debt_tasks,Minimize number of tasks labeled as technical debt,True,min,Task,type,0,1.3
G8,maximize_sprint_completion_rate,Maximize ratio of completed tasks in sprint backlog,True,max,SprintBacklog,status,2,1.1
G9,minimize_requirement_ambiguity,Minimize count of user stories missing priority or story points,True,min,UserStory,priority,1,0.9
G10,maximize_team_stability,Maximize number of workers with long tenure (start_date),True,max,Worker,start_date,1,0.6
G11,minimize_sprint_duration_waste,Minimize unused time between sprint end and release,True,min,ReleasePlan,planned_date,1,0.7
G12,maximize_skill_coverage,Maximize number of required skills present in team,True,max,Skill,level,1,0.8
G13,minimize_context_switching,Minimize number of tasks per worker across sprints,True,min,Task,effort,0,1.4
